id,created_at,text,conversation_id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,in_reply_to_user_id
900101049339478025,2017-08-22T21:03:07.000Z,UFPR lança projeto para estimular oferta de disciplinas não presenciais https://t.co/GZZ9oZpH3K,900101049339478025,23978439,1,0,7,0,
900059434000449541,2017-08-22T18:17:46.000Z,Professores da educação básica terão espaço exclusivo na UFPR: Cursos e Profissões https://t.co/gJZCfgqnc4,900059434000449541,23978439,3,0,4,0,
900057799597666305,2017-08-22T18:11:16.000Z,UFPR vai abrigar Centro de Reabilitação de Animais Marinhos em Pontal do Paraná https://t.co/3hVRX2TzKC,900057799597666305,23978439,3,0,6,0,
900052352807448576,2017-08-22T17:49:37.000Z,Feira de cursos da UFPR disponibiliza programação de palestras sobre as profissões https://t.co/9JSaBknDmT,900052352807448576,23978439,2,0,1,0,
900049549821190144,2017-08-22T17:38:29.000Z,"VESTIBULAR 2017/18 – Setor Palotina da UFPR oferece 476 vagas para 2018, em oito cursos com projetos inovadores https://t.co/x2GPJ5l2fo",900049549821190144,23978439,1,0,1,0,
899721977237303296,2017-08-21T19:56:50.000Z,@MaisocaMA dia 14 de setembro,898702724132290560,23978439,0,0,1,0,2408114110
899721783171010560,2017-08-21T19:56:03.000Z,@_monteirobe @evaristocosta @evaristocosta manda a gravata pra formatura do namorado da Beatriz!,898918065353752581,23978439,0,0,2,0,898915503141515266
899721133137809413,2017-08-21T19:53:28.000Z,"@awkrads entre em contato com o atendimento ao candidato do Núcleo de Concursos, no telefone (41) 3313-8800",899077208450490372,23978439,0,0,0,0,1180495782
899720257476202498,2017-08-21T19:50:00.000Z,@BeaFilardo UFPR &lt;3,899635529632944129,23978439,0,0,1,0,868618528341078016
899709506954952704,2017-08-21T19:07:16.000Z,Projeto de extensão leva assuntos de Astronomia à comunidade de Jandaia do Sul https://t.co/xx56FNJ9cq,899709506954952704,23978439,1,0,4,0,
899704421059375104,2017-08-21T18:47:04.000Z,Turma de Engenharia Civil comemora Jubileu de Rubi https://t.co/51tSEBtmdq,899704421059375104,23978439,0,1,2,2,
899690145347231745,2017-08-21T17:50:20.000Z,Professores do ensino fundamental e médio cursam especialização em saúde na UFPR https://t.co/tck8c4cvzd,899690145347231745,23978439,0,0,2,0,
899685815608946688,2017-08-21T17:33:08.000Z,"Referência na área, UFPR colabora com outras instituições na implantação do Sistema Eletrônico de Informações https://t.co/2rJT0hE0RT",899685815608946688,23978439,0,0,3,1,
899684490548834304,2017-08-21T17:27:52.000Z,"@folkitsir Entre em contato pelo atendimento ao candidato do Núcleo de Concursos, no telefone (41) 3313-8800",899386947134775297,23978439,0,0,0,0,823318908715274242
899684269693571075,2017-08-21T17:26:59.000Z,"@einegopete Entre em contato com o atendimento ao candidato do Núcleo de Concursos, telefone (41) 3313-8800 ;)",899616651305504769,23978439,0,1,1,0,812485482915528705
899684136042074121,2017-08-21T17:26:28.000Z,@LauraMaziero @fuvest vc pode pedir isenção da nossa taxa ;),899626787709300736,23978439,0,0,0,0,70533826
899683969532342272,2017-08-21T17:25:48.000Z,VESTIBULAR 2017/18 – Campus Jandaia tem três cursos na área de Engenharia e duas licenciaturas https://t.co/kJ3NAx7BYc,899683969532342272,23978439,0,0,3,0,
898658668584947714,2017-08-18T21:31:37.000Z,@Carol_0 Linda!! &lt;3,898657839261958144,23978439,0,1,1,0,73746996
898658485948338176,2017-08-18T21:30:53.000Z,"@bizzleme não podemos garantir, mas entre em contato pelo email garbelotti.ray@gmail.com ;)",898302311537061888,23978439,0,1,0,0,3939464895
898607401158320128,2017-08-18T18:07:54.000Z,Deputado retira proposta que amputaria UFPR para criar nova universidade federal https://t.co/rFTXlJTwmv,898607401158320128,23978439,2,0,6,1,
898352272958255104,2017-08-18T01:14:07.000Z,@bizzleme O que vcs precisam? ❤,898302311537061888,23978439,0,2,7,0,3939464895
898272851836321792,2017-08-17T19:58:31.000Z,Curso de Português para estrangeiros recepciona alunos https://t.co/6ZpPt416OT,898272851836321792,23978439,2,0,6,0,
897901109381038080,2017-08-16T19:21:21.000Z,UFPR inicia processo coletivo e dialogado para creditação da extensão https://t.co/tbiQUHsQRl,897901109381038080,23978439,1,0,2,0,
897897243528900608,2017-08-16T19:05:59.000Z,@leohhammers Ainda não está no ar!,897865378386378753,23978439,0,1,1,1,828766317566103552
897897062909530113,2017-08-16T19:05:16.000Z,Feira de Cursos e Profissões da UFPR começa no dia 24 https://t.co/ypyrvB5L4h,897897062909530113,23978439,4,0,3,0,
897540096026697729,2017-08-15T19:26:49.000Z,Mestrado em Psicologia busca voluntários para avaliação de memória https://t.co/4PCTSvvEz9,897540096026697729,23978439,4,0,12,0,
897517282733305859,2017-08-15T17:56:09.000Z,A feira de profissões mais linda deste Brasil começa na semana que vem!! Não vai perder!! https://t.co/abks60zYsV,897517282733305859,23978439,14,1,34,6,
897511682297270272,2017-08-15T17:33:54.000Z,SBPC divulga moção contra proposta que tira dois campi da UFPR para formar nova universidade https://t.co/tJgMvmPfJn,897511682297270272,23978439,1,0,0,0,
897270549285654530,2017-08-15T01:35:44.000Z,"@caarolmel Não é cilada, é amor 💛",897206784737382400,23978439,1,1,2,0,3406382566
897195568145027073,2017-08-14T20:37:47.000Z,@whydresa Com toda certeza do mundo! E o dinheiro da compra é revertido para o Hospital de Clínicas da universidade ;),897194555702947840,23978439,0,0,2,0,4908969567
897195444060778496,2017-08-14T20:37:17.000Z,@souza_douglass @ayessafrare Compra o seu então =),897194555702947840,23978439,0,1,2,0,460169933
897194555702947840,2017-08-14T20:33:45.000Z,Você também pode comprar o seu pelo 0800-601-1010 &lt;3 https://t.co/4BRCdU4RJj,897194555702947840,23978439,3,2,11,1,
897187296226803712,2017-08-14T20:04:55.000Z,"RU orienta usuários de Curitiba a levar documentos, mesmo com novo sistema de acesso https://t.co/keMN016V9G",897187296226803712,23978439,2,0,0,0,
897166105780920325,2017-08-14T18:40:42.000Z,1º Encontro da Creditação da Extensão da UFPR acontece dia 15 https://t.co/CLQUuYCX62,897166105780920325,23978439,1,0,2,0,
897162782205988865,2017-08-14T18:27:30.000Z,Agência de Inovação da UFPR promove evento com grandes empresas para debater a importância da inovação https://t.co/eKZkJvcF9i,897162782205988865,23978439,1,0,3,0,
897153350814363648,2017-08-14T17:50:01.000Z,Grupo de apoio de Psicologia ajuda pessoas que perderam entes queridos a superar a dor do luto https://t.co/0btoMPiewj,897153350814363648,23978439,4,0,7,0,
897149576259420163,2017-08-14T17:35:01.000Z,"Provar: termina hoje, dia 14,o prazo para pedir mudança de campus, turno ou habilitação https://t.co/LLjSqqoAcl",897149576259420163,23978439,0,0,1,0,
896085280939139072,2017-08-11T19:05:54.000Z,"Adquira as peças da grife UFPR e ajude o @chcufpr &lt;3
Vendas pelos 0800 ou na boutique dos @AmigosdoHC https://t.co/6Ao7qowixM",896085280939139072,23978439,3,0,7,0,
896077756546428930,2017-08-11T18:36:00.000Z,"Provar: termina dia 14 prazo para pedir mudança de campus, turno ou habilitação no mesmo curso https://t.co/LLjSqqoAcl",896077756546428930,23978439,0,0,1,0,
896074599477137408,2017-08-11T18:23:27.000Z,Comunidade acadêmica de Toledo assina manifesto público em defesa da UFPR e da autonomia universitária https://t.co/9cl8wRcKDn,896074599477137408,23978439,3,1,8,0,
895774158923206660,2017-08-10T22:29:36.000Z,"@Ma_diasterras Se juntas já causa, imagina juntas",895759936008986626,23978439,2,0,1,0,326441353
895752550951120896,2017-08-10T21:03:45.000Z,Trote solidário do curso de Medicina de Toledo envolve alunos em pintura de hospital https://t.co/bgK0Oy6wMd,895752550951120896,23978439,1,0,2,0,
895696169669545985,2017-08-10T17:19:42.000Z,Museu de Arte da UFPR recebe obras de importantes artistas paranaenses https://t.co/OcIefdORD4,895696169669545985,23978439,0,0,4,0,
895685982594383872,2017-08-10T16:39:13.000Z,"@Beatriz_rsz Por que ""queria""? No passado? Não vai?",895498285120716800,23978439,0,0,0,0,788349483398598656
895685718554533888,2017-08-10T16:38:10.000Z,@ArianaNegraa Vc pode pedir isenção da taxa ;),895651229266792449,23978439,0,1,0,0,728716990723072000
895680916495884288,2017-08-10T16:19:06.000Z,Ele pode ter entrado no Poli! Alguém viu??? https://t.co/4l7w2Hn871,895680916495884288,23978439,0,0,6,0,
895680345995042816,2017-08-10T16:16:50.000Z,"Em assembleia, Setor Palotina rejeita por unanimidade a criação da UFOPR https://t.co/i7nMlVYrei",895680345995042816,23978439,0,0,2,0,
895367390351024128,2017-08-09T19:33:15.000Z,@rafaelajanna Então vai tirar a dúvida na @FeiraUFPR ;),895309161587773442,23978439,0,0,2,0,254693178
895366972564754432,2017-08-09T19:31:36.000Z,"@ferneteto Não fica na vontade, tenta ;)",895342735703642114,23978439,0,1,2,0,366808454
895363113612185600,2017-08-09T19:16:15.000Z,UFPR promove III Semana da Sustentabilidade https://t.co/AIzLWcN1SS,895363113612185600,23978439,3,0,2,0,
895343050913980416,2017-08-09T17:56:32.000Z,Estudante de Engenharia Química da UFPR integra equipe campeã em Hackathon https://t.co/hzHmwdYH1e,895343050913980416,23978439,1,0,3,0,
895338939632017409,2017-08-09T17:40:12.000Z,UFPR tem primeiro writing center do Brasil https://t.co/N4uOKRfSBu,895338939632017409,23978439,1,0,2,0,
894973136638234625,2017-08-08T17:26:38.000Z,Estudantes de Fisioterapia da UFPR pesquisam a eficácia de métodos analgésicos para a dor lombar https://t.co/WtDU4gA0AZ,894973136638234625,23978439,1,0,4,0,
894650624461029376,2017-08-07T20:05:05.000Z,"Últimos dias para ver a mostra “Corpos &amp; Objetos na Amazônia”, que já recebeu mais de 50 mil pessoas https://t.co/1BIVDz2cMs",894650624461029376,23978439,1,0,1,0,
894620522624974848,2017-08-07T18:05:28.000Z,Professoras da UFPR têm obra de Sociologia aprovada em Programa Nacional do Livro Didático https://t.co/DCcNS9x1iQ,894620522624974848,23978439,1,0,3,0,
894614251222048776,2017-08-07T17:40:33.000Z,"Provar abre inscrições para alunos da UFPR que querem mudar de campus, turno ou habilitação no mesmo curso https://t.co/LLjSqqGbAV",894614251222048776,23978439,1,0,0,0,
893973216896700417,2017-08-05T23:13:18.000Z,@Putitrain Vem 💙,893883476394618880,23978439,0,0,1,0,318696589
893880565102981121,2017-08-05T17:05:08.000Z,@anacaaroliny_ 😎💙,893667336309309440,23978439,0,0,0,0,354622542
893575515935838208,2017-08-04T20:52:59.000Z,Agência UFPR Internacional divulga edital de mobilidade acadêmica para o segundo semestre de 2018 https://t.co/jyvKHKoVNM,893575515935838208,23978439,1,0,2,0,
893558862015496193,2017-08-04T19:46:48.000Z,UFPR obtém patente de invenção nos Estados Unidos https://t.co/vxw03oQajU,893558862015496193,23978439,1,0,2,0,
893537742013030405,2017-08-04T18:22:53.000Z,"@AleehBAveer Você pode mudar pelo PROVAR, na modalidade ""reopção de curso""",893260540772069376,23978439,0,2,2,0,78469733
893537387397214212,2017-08-04T18:21:28.000Z,UFPR lança guia para estimular gestão consciente dos recursos https://t.co/Ffg1lLm3qn,893537387397214212,23978439,1,0,1,0,
893203902652461058,2017-08-03T20:16:19.000Z,Aberto processo seletivo para mestrado e doutorado em Engenharia Florestal https://t.co/V1NT1kHIZd,893203902652461058,23978439,1,0,0,0,
893199385592463361,2017-08-03T19:58:23.000Z,UFPR participa de pesquisa internacional sobre Game of Thrones https://t.co/oX5EqQGX4t,893199385592463361,23978439,1,0,2,2,
893189017767993350,2017-08-03T19:17:11.000Z,Pesquisa da UFPR revela insuficiência de vitamina D em gestantes curitibanas https://t.co/UEegPsSn3I,893189017767993350,23978439,2,0,1,0,
893162682785943552,2017-08-03T17:32:32.000Z,Departamento de Engenharia Mecânica lança curso de pós-graduação voltado para indústria 4.0 https://t.co/igrmAqn0ER,893162682785943552,23978439,1,0,0,0,
893161020423798785,2017-08-03T17:25:56.000Z,@hinacarol BOA SORTE! &lt;3,892931967368515585,23978439,0,0,0,0,91804363
893160822205284352,2017-08-03T17:25:08.000Z,"Conselho Universitário, por unanimidade, aprova moção de apoio à autonomia universitária https://t.co/kuqG4sYb5r",893160822205284352,23978439,1,0,0,0,
892842826031091713,2017-08-02T20:21:32.000Z,@depressinelson Sim &lt;3,892841550610386947,23978439,0,1,1,0,240723030
892840624059232256,2017-08-02T20:12:47.000Z,Bioquímica abre processo seletivo para mestrado e doutorado https://t.co/oDurfQHvD1,892840624059232256,23978439,5,1,2,0,
892837307396608000,2017-08-02T19:59:36.000Z,"UFPR divulga edital do vestibular 2017/2018, que terá bancas para cotistas antes da primeira fase https://t.co/Sch9dLZCnZ",892837307396608000,23978439,7,0,9,0,
892812855820550144,2017-08-02T18:22:27.000Z,Professor da UFPR ganha medalha de bronze no Campeonato Panamericano de Esgrima https://t.co/F3FBhHRYdz,892812855820550144,23978439,1,0,3,0,
892785082947305472,2017-08-02T16:32:05.000Z,"Pensando o Brasil: em auditório lotado, especialistas discutem a reforma da Previdência https://t.co/lNWSYQ29h0",892785082947305472,23978439,2,0,2,0,
892491825356967937,2017-08-01T21:06:47.000Z,Abertas inscrições para seis cursos de formação rápida em Ciências Agrárias https://t.co/VFsUTCvD60,892491825356967937,23978439,1,0,1,0,
892475383001604096,2017-08-01T20:01:27.000Z,UFPR aprova inclusão de questões de Sociologia e Filosofia a partir do vestibular 2018/19 https://t.co/0iXbf6ouIP,892475383001604096,23978439,4,0,12,5,
892467742577741826,2017-08-01T19:31:05.000Z,Toma posse a nova direção do Setor de Ciências Sociais Aplicadas https://t.co/XDqMnIovEc,892467742577741826,23978439,1,0,1,0,
892464008552468481,2017-08-01T19:16:15.000Z,"@Pandae__e Entre em contato com o Núcleo de Concursos da universidade, no telefone (41) 3313-8800 ;)",892445236538073089,23978439,0,0,0,0,555580021
892449270791630849,2017-08-01T18:17:41.000Z,UFPR cria programa pioneiro para oferta de disciplinas transversais em programas de mestrado e doutorado https://t.co/lQZrWmXPk3,892449270791630849,23978439,2,0,3,0,
892125287344992259,2017-07-31T20:50:18.000Z,UFPR encerra a 57ª Edição dos Jogos Universitários do Paraná em quarto lugar https://t.co/a0YW01PCxB,892125287344992259,23978439,1,0,3,0,
892125232089231360,2017-07-31T20:50:04.000Z,Setor Palotina promove Semana de Recepção aos Calouros https://t.co/rw5edoNFTw,892125232089231360,23978439,1,0,0,0,
892081752486936577,2017-07-31T17:57:18.000Z,"Por aclamação, Andifes publica moção de apoio à UFPR e inconformidade à MP 785/2017 https://t.co/xPdOEZtR0K",892081752486936577,23978439,2,0,3,0,
892080571039535105,2017-07-31T17:52:36.000Z,Ex-aluno que ingressou na UFPR por cotas sociais volta como professor para retribuir à instituição https://t.co/B0n0bw1jZ7,892080571039535105,23978439,2,0,9,1,
892064156391796736,2017-07-31T16:47:23.000Z,UFPR recepciona mais de 30 mil alunos no segundo semestre letivo que inicia nesta segunda-feira https://t.co/8BJ9mIFNcE,892064156391796736,23978439,1,0,3,0,
891031985963053056,2017-07-28T20:25:54.000Z,Livro aborda avanços na medicina veterinária forense https://t.co/CInP0Lp0sn,891031985963053056,23978439,1,0,4,0,
891022359125258240,2017-07-28T19:47:39.000Z,Celin abre no dia 2 inscrições para cursos extensivos de línguas do segundo semestre https://t.co/q2H8gHYIiG,891022359125258240,23978439,1,0,4,0,
891004228684173313,2017-07-28T18:35:36.000Z,Estudo com a participação de pesquisador da UFPR indica declínio da fertilidade em homens ocidentais https://t.co/qKTFqwswJ2,891004228684173313,23978439,1,0,2,0,
890987924870897664,2017-07-28T17:30:49.000Z,"Aluna de Publicidade se destaca como escritora, ilustradora e pesquisadora ao produzir livro infantil  https://t.co/abtDBOagJR",890987924870897664,23978439,1,0,1,0,
890916438881570816,2017-07-28T12:46:46.000Z,@FuckmeKristen_ Dia 01 de agosto 😉,890721808793686016,23978439,0,0,0,0,149945681
890681472734154753,2017-07-27T21:13:05.000Z,RU do Botânico não vai oferecer jantar nesta sexta-feira (28) https://t.co/Tmy1eh94Zx,890681472734154753,23978439,0,0,1,0,
890646237141016576,2017-07-27T18:53:04.000Z,@putsjene Por que cancelou? 😣,890593669035765761,23978439,0,0,0,0,619528756
890645283440181250,2017-07-27T18:49:17.000Z,UFPR Pensando o Brasil promove debate sobre reforma da Previdência no dia 1° de agosto https://t.co/4i7GCWrttb,890645283440181250,23978439,1,0,3,0,
890296574479413249,2017-07-26T19:43:38.000Z,UFPR encerra a 57ª Edição dos Jogos Universitários do Paraná em quarto lugar https://t.co/a0YW01PCxB,890296574479413249,23978439,1,0,1,0,
890268255776112640,2017-07-26T17:51:07.000Z,Reitor recebe grupo de estudantes da universidade japonesa de Tenri https://t.co/tzJxxAXHfQ,890268255776112640,23978439,1,0,4,0,
890265746013552644,2017-07-26T17:41:08.000Z,@destbols As inscrições abrem dia 16 de agosto e encerram em 14 de setembro ;),889800164021592065,23978439,0,0,0,0,915806731
890250617448521730,2017-07-26T16:41:01.000Z,@mari__juana Entre em contato com o @UFPR_CCE,890197296981344256,23978439,0,0,1,0,112464759
890250549882490885,2017-07-26T16:40:45.000Z,@brunadb_ Entre em contato com o @UFPR_CCE  ;),890247783256666113,23978439,0,0,0,0,840289688
890248830222028801,2017-07-26T16:33:55.000Z,UFPR assina convênio com a Universidade de Columbia https://t.co/OwerpuxdFS,890248830222028801,23978439,2,0,6,0,
889926362563215361,2017-07-25T19:12:33.000Z,Cerimônia de acolhimento dá boas-vindas a alunos internacionais https://t.co/XcASKlrvAP,889926362563215361,23978439,2,0,3,0,
889922938136403969,2017-07-25T18:58:57.000Z,"@gabzzbrs Olá, pode enviar no jornalismo.sucom@ufpr.br ;)",889913078669864962,23978439,0,0,0,0,87550545
889922256348078080,2017-07-25T18:56:14.000Z,Ufes e UFFS publicam notas de apoio à UFPR em defesa da autonomia universitária https://t.co/qwqP1fZdhQ,889922256348078080,23978439,3,0,9,0,
889588156470788096,2017-07-24T20:48:38.000Z,@VeryPluto Queridíssimo &lt;3,889587692924809217,23978439,0,0,0,0,235724180
889586756462555136,2017-07-24T20:43:05.000Z,UFPR inicia processo de aproximação com empresas de nanotecnologia https://t.co/Rr7vVLvNOp,889586756462555136,23978439,1,0,1,0,
889585674730561536,2017-07-24T20:38:47.000Z,@VeryPluto Vem https://t.co/Rtt2jnXTo6 😍,889584431002001408,23978439,0,0,0,0,235724180
889583277278941184,2017-07-24T20:29:15.000Z,Não é necessário se inscrever! Entrada gratuita! Vamos juntos pensar o Brasil! https://t.co/xFpGadIIKj,889583277278941184,23978439,6,0,7,0,
889569591520788480,2017-07-24T19:34:52.000Z,Pioneira em metodologia de pesquisa completa 49 anos de UFPR https://t.co/U72l7PHjq4,889569591520788480,23978439,1,0,2,0,
889557275244888065,2017-07-24T18:45:56.000Z,@VeryPluto 😍,889556766060679168,23978439,0,0,0,0,235724180
889540908076683266,2017-07-24T17:40:54.000Z,UFPR oferece curso de Metodologia para Filosofia para professores do ensino fundamental e estudantes de licenciatura https://t.co/bXoB6cZuir,889540908076683266,23978439,3,1,7,0,
888502683748978688,2017-07-21T20:55:22.000Z,Projeto Mais Cultura na UFPR completa dois anos de atuação no litoral do Paraná https://t.co/y9XWIgBfYj,888502683748978688,23978439,2,1,3,0,
888500168328232960,2017-07-21T20:45:22.000Z,Novo Sistema de Progressão Docente da UFPR torna processo mais rápido e transparente https://t.co/C2penwqiRP,888500168328232960,23978439,1,0,2,0,
888494813749944321,2017-07-21T20:24:05.000Z,UFPR inicia processo de aproximação com empresas de nanotecnologia https://t.co/Rr7vVLvNOp,888494813749944321,23978439,2,0,4,0,
888142354984706051,2017-07-20T21:03:32.000Z,Professores da UFPR vão lançar obra na Flip https://t.co/NuJbCBETV2,888142354984706051,23978439,2,0,5,2,
888139417608744962,2017-07-20T20:51:52.000Z,Equipe de Cheerleading da UFPR define data de treinos abertos e seletivas https://t.co/7kXSTGcGqL,888139417608744962,23978439,1,0,2,0,
888135038163988480,2017-07-20T20:34:28.000Z,@nogueiraout @udesc @PUCPR_oficial @univ_positivo ❤️,888133430667563011,23978439,1,0,1,0,2274889893
888111125467848704,2017-07-20T18:59:27.000Z,UFPR Pensando o Brasil promove debate sobre reforma da Previdência no dia 1° de agosto https://t.co/4i7GCWrttb,888111125467848704,23978439,2,0,4,0,
888091628489015298,2017-07-20T17:41:58.000Z,Alunos de direito da UFPR são selecionados para a 12ª edição do Programa de Intercâmbio da República https://t.co/g1I6LOYqCm,888091628489015298,23978439,1,0,1,0,
888088862077190144,2017-07-20T17:30:59.000Z,"Servidores que desejam fazer curso de línguas devem fazer teste de nivelamento até sexta, dia 21 https://t.co/lVhUGEebqM",888088862077190144,23978439,2,0,4,0,
887744939446210560,2017-07-19T18:44:21.000Z,UFPR recebe alunos do ensino médio durante as férias para ensinar Matemática de forma lúdica https://t.co/3723sI9ZuE,887744939446210560,23978439,4,0,11,2,
887409179291471877,2017-07-18T20:30:10.000Z,A Praça é Lugar de Brincar: Lazer e jogos educativos para as crianças em todos os dias do Festival https://t.co/SKZk0zDRUk,887409179291471877,23978439,1,0,2,0,
887385280449306626,2017-07-18T18:55:12.000Z,RUs de Matinhos e do CEM fecham para manutenção a partir do dia 24 https://t.co/1xVxhbg6Yx,887385280449306626,23978439,1,0,1,1,
887356312002199552,2017-07-18T17:00:05.000Z,Pesquisadores da UFPR desenvolvem tecnologia mais barata para detecção rápida da dengue https://t.co/3YB7GUpsfS,887356312002199552,23978439,3,1,2,0,
887053348259717120,2017-07-17T20:56:13.000Z,Estreia: Paranaguá recebe Festival de Inverno da UFPR https://t.co/giIymN4qnL,887053348259717120,23978439,1,0,3,1,
887032823537971203,2017-07-17T19:34:40.000Z,Projeto da UFPR usa a cartografia social em  defesa dos interesses de populações tradicionais https://t.co/JOLlgLmqXD,887032823537971203,23978439,1,0,5,0,
887016300022824960,2017-07-17T18:29:00.000Z,Abertas inscrições para oficina de educação empreendedora – 17 e 18 de agosto https://t.co/Y7vLCKl59u,887016300022824960,23978439,1,0,1,0,
886648381254254592,2017-07-16T18:07:01.000Z,Nota em defesa da UFPR e da autonomia universitária https://t.co/Zss4iiIxiR,886648381254254592,23978439,8,0,14,2,
